ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
sll1883-5UTR(Kopf);feature;31;3;0;0;0;0;0;0.83;12.33;7.33;3.17;2.67;3;2.83;3.33;2.33;0;0
sll1884;feature;1125;3;0;0;4;0;0.58;1;7.5;10.58;11.5;14;12.83;3.33;10;10.5;2;3
sll1884-3UTR(Kopf);feature;215;3;0;0;3;0;0;0;0;3.5;0;2.5;1;0;1.5;2;1;0
sll1884-5UTR(Kopf);feature;28;3;0;0.5;0;0;0.58;0;1.83;2.42;0.5;2.17;1.83;0.67;0.5;0.5;0;0
sll1885;feature;2538;3;0;1;6;2;0.5;5.5;18.5;13.5;5;24;17;8;10;5;0;0
sll1885-3UTR(Kopf);feature;211;3;0;0;0;1;0;0;6.67;1;0.5;2.5;2;0;0;0;0;0
sll1885-5UTR(Kopf);feature;19;3;0;0;1.5;0;0;0;1.5;2.5;0;0;0;0;0;0;0;0
sll1885-as;feature;200;3;0;0;0;0;0;0;1;1;1;2;1.5;0.5;0;0;1;0
sll1885-as2;feature;73;3;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0
sll1886;feature;567;3;0;0;1;0.5;1;2;15.67;6;3;2;6.5;4.5;1;3.5;0;2
sll1886-3UTR(Kopf);feature;284;3;0;0;2.5;0;0;0;1;3;2;5;7.5;1;1;0;0;0
sll1886-5UTR(Kopf);feature;65;3;0;0;0;0.5;1;0;2.67;2;0.5;1.5;1;1.5;0;0.5;0;0
sll1888;feature;1299;3;0;0;10;2;7;6;25;22;10;8;13;8;8;18;4;0
sll1888-as;feature;51;3;0;0;0;0;0;0;1.5;2;0;3;1;0;0;0;0;0
sll1888-as2;feature;77;3;0;0;0;0;0;0;1.5;1;0;1;0;0;0;0;0;0
sll1890;feature;555;3;0;0;4;1;4;8;37;35;7;11;19;4;12;10;6;0
sll1891;feature;759;3;0;0;1;2.5;8;33.5;251;146.5;28;32;59;41;51.5;17;9;2.5
sll1891-3UTR(Kopf);feature;605;3;0;0;3;2.5;4;5.5;78;38.5;6;10;8;8;11;6.5;0;0.5
sll1891-5UTR(Kopf);feature;28;3;0;0;0;0;0;0;11;7;1;3;3;1;2.5;0.5;0;0
sll1892;feature;747;3;0;0;0;0;3;10;80;45;29;40;29;5.5;9.5;16;5;2
sll1892-5UTR(Kopf);feature;120;3;0;0;0;0;0;0;3;2;0;0;0;0.5;0.5;1.5;0;0
sll1893;feature;786;3;0;0.33;5;0.5;2;2;15;13;12;14;16;3.2;4;10;0;0
sll1894;feature;1671;3;0;0;4.5;0;5;17.5;59;39.5;12;19.5;34;14;17;3.5;0;0
sll1894-as;feature;77;3;0;0;0;0;2;0;2;0;0;2;1;0;1;0;0;0
sll1895;feature;2091;3;1;0;9;3;3;0;12;4;4;21;8;2;1;0;0;0
sll1895-as;feature;32;3;0;0;0;0;0;0;0;0;3;6;4;1;0;0;0;0
sll1895-as2;feature;22;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
sll1897;feature;426;3;0;0;2;0;0;1;9.5;1;1;5.5;8;7;5;3;0;0
sll1897-3UTR(Kopf);feature;50;3;0;0;0;0;0;1;2.5;0;0;1;5;5;3;0;0;0
sll1897-5UTR(Kopf);feature;219;3;0;0;0;2;1;5.5;7.5;6;5.33;5.5;2;0;2;0;0;0
sll1898;feature;999;3;0;0;4;0;7;37;161;107;52;33;28;25;26;6;0;0
sll1898-as;feature;39;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
sll1899;feature;951;3;0;0;2;0.5;3;20;71.5;57.5;13;16;11.5;11.5;12;10.5;0;0
sll1900;feature;630;3;0;0;0;1;0;0;10;4;2;6;5;3;3;2;0;0
sll1902;feature;1200;3;0;0;12;0;0;0;13;2;1;3;6;2;3;0;0;0
sll1902-5UTR(Kopf);feature;219;3;0;0;2;0;0;0;0;1;0;5;2;0;0;1;0;0
sll1905;feature;3045;3;0;0;4;4;7;24.83;147.5;95.5;15.5;34.5;41.5;53.5;51;30.5;7;5
sll1905-3UTR(Kopf);feature;40;3;0;0;0;0;0;0.83;0.5;1;2;0;0.33;0.5;0;0;0;0
sll1905-5UTR(Kopf);feature;172;3;0;0;0.75;0.5;0.5;0;4;4.75;0.5;4;4.5;1;2.5;0.5;4;1
sll1906;feature;1455;3;0;0;7;1.5;4;7;45.5;21;13;12.5;9.83;5.5;8;5;7;0
sll1906-3UTR(Kopf);feature;155;3;0;0;0;0;0;0;1;1;0;0.5;0;0.5;0;0;0;0
sll1906-5UTR(Kopf);feature;22;3;0;0;0;0;0;0.33;1.5;0;1;0;0.83;0;0;1;0;0
sll1906-as;feature;77;3;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0
sll1906-as2;feature;45;3;0;0;0;1.5;0.5;1;12;8.5;1.5;6;4.5;1;1;1;0;0
sll1908;feature;1581;3;0;0;2;1;6;13;130;74.5;18;14.5;39;19.5;22;19;1;0
sll1908-5UTR(Kopf);feature;118;3;0;0;0;0;0;1;4;3.5;2;2.5;1;5.5;2;0;0;0
sll1908-as;feature;57;3;0;0;1;1;0.33;0;0;0;1;1;0;0;1;0;0;0
sll1909;feature;903;3;0;0;0;0;0;0;21;14;6;7;9;12;7;2;0;0.33
sll1910;feature;2346;3;0;0;12;0;1;21;75;59;20;51;32;15;21;22;8;0
sll1911;feature;246;3;0;0;1;0;0.5;0;5;0.5;0.5;1.5;0;0;1.5;1.5;0;0
sll1911-3UTR(Kopf);feature;30;3;1;0;0;0;0.5;0;5;3.5;1.5;0;2;0;1.5;1.5;0;0
sll1911-5UTR(Kopf);feature;184;3;0;0;1;0;0;0;5;1;0;1.5;2;0;0;0;0;0
sll1912;feature;375;3;0;0;1;0;0;0.5;1;0;1;3.5;2;2.5;0;1.5;0;0
sll1913;feature;1800;3;0;0;6;5;2;2;7;4;12;22;11;6;6;0;0;0
sll1915;feature;552;3;0;0;2;1;3.5;2.5;49;16;2.25;9;7.5;3;4;2.5;3;0
sll1915-3UTR(Kopf);feature;29;3;0;0;0;0;0;0;0.33;0;0.25;0.33;0;1;0.5;0;0;0
sll1915-5UTR(Kopf);feature;115;3;0;0;2;0;1.5;1.5;24;19;3;1;2.5;1;5.5;1.5;0;0
sll1916;feature;603;3;0;0;1;0;0;0.33;1.83;3;0.25;4.33;1;3;0;1;0.5;0
sll1916-5UTR(Kopf);feature;12;3;0;0;0;0;0;0;0.83;0;0.25;0.33;0;0;0;0;0;0
sll1917;feature;1239;3;0;0;0;0;0;0;6;2;1;2;3;6;0;0;0;0
sll1917-as;feature;57;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
sll1920;feature;2238;3;0;0;14;3;13;33;160.5;132;32;43;66;66;70;57;17;2
sll1920-3UTR(Kopf);feature;67;3;0;0;0.5;0;0;0;2.5;0;0;0;0;0;1.5;0.5;0;0
sll1920-as;feature;31;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
sll1921;feature;756;3;0;0;4;0;4;4;48;18;1;6.5;5;10;4.5;7;2;2
sll1924;feature;726;3;2;1;6.33;2.98;0;4.33;9;12.5;3;6.5;6;0;1;2.5;0;0
sll1924-3UTR(Kopf);feature;3;3;0;0;0;0;0;0;2;1.5;0;0;0;0;0;0;0;0
sll1924-5UTR(Kopf);feature;139;3;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0.5;0;0
sll1925;feature;717;3;0;0;5;3;3;12.5;73;48;9;25;23;2.5;11;7.5;1.5;0
sll1925-3UTR(Kopf);feature;378;3;0;0;0;0;1;6.5;40;16.5;6;8.5;9;8.5;14;2;2.5;0
sll1925-5UTR(Kopf);feature;12;3;0;0;0;0;0;0;1;0.5;0;0.5;0;0;1;0.5;0;0
sll1926;feature;258;3;0;0;0;1;0;2.83;36.83;27.33;0.5;2.67;2.67;1.17;8;1;0;0
sll1926-3UTR(Kopf);feature;17;3;0;0;0;0;0;0.83;7.83;2.33;0.5;0.67;1.17;1.17;2;0;0;0
sll1926-5UTR(Kopf);feature;82;3;0;0;0;0;0;1;4.5;2;1;0;0;1.5;2;0;0;0
sll1927;feature;1854;3;0;0.5;4.5;1.25;4;11;45;23;12;20;18;12.5;20;7;2;2
sll1927-3UTR(Kopf);feature;60;3;0;0;0;0;0;0;0.33;1;0;0.5;0;1;0;0;0;0
sll1927-5UTR(Kopf);feature;161;3;0;0.5;4.5;0;0;2.33;21.83;14.33;0;2.67;8.17;5.17;9;3;0;0
sll1929;feature;2130;3;0;0.5;5.5;1;0;10;31;29;8;19.5;3;10.5;10;4;2;0
sll1929-5UTR(Kopf);feature;115;3;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0;0
sll1930;feature;495;3;0;0.1;18.75;3;0.14;2.82;2.57;1.89;9.07;10.95;3.99;2.24;0.94;0.57;0;0.15
sll1930-5UTR(Kopf);feature;1282;3;0.08;0;14.23;1.39;0.65;3.59;15.71;6.37;11.4;18.46;8.48;7.14;5.05;0.32;0.11;0.15
sll1930-as;feature;69;3;0;0;5.54;0;0;0.04;0;1.22;6.04;9.37;0.22;0.63;2.09;0;0.05;0
sll1931;feature;1284;3;0;0;4;3.33;12.5;26;314;160.83;41.5;49;97.5;59;66.83;49.83;8;9
sll1931-3UTR(Kopf);feature;126;3;0;0;1;0;1;7;36.5;23.5;7.5;11.5;6.5;7.5;10.5;10.5;2;0
sll1931-5UTR(Kopf);feature;57;3;0;0;0;0;1.5;0;1.5;4.33;1.5;1.5;1;2.5;2.33;2.83;0;2
sll1932;feature;2316;3;1;0;14;7;3;12;107;39;29;26;46.5;9;30;4;9;3
sll1932-5UTR(Kopf);feature;61;3;0;0;0;0;0;0;2;1;0;0;0.5;0;0;0.5;0;0
sll1932-as;feature;102;3;0;0;2;0;0;1;0;0;0;1;1;0;0;0;0;0
sll1933;feature;924;3;0;0;3;4;1;2;14;6;4;9;9.5;10;8;1;0;0
sll1934;feature;447;3;0;0;3.5;1;0;0;2;2;3;2;3.5;2;3.5;2.5;0;1.5
sll1934-3UTR(Kopf);feature;591;3;0;0;4.5;0;2;0;5;2;1;4;2.5;1;3;0.5;0;0
sll1934-5UTR(Kopf);feature;108;3;0;0;0;0;0;0;2;0;0;2;0;0;0.5;0;0;0.5
sll1937;feature;417;3;0;0;2;0;0;0;7.5;2;0;2;2;0;0;0;0;0
sll1937-3UTR(Kopf);feature;11;3;0;0;0;0;0;0;0.33;0.33;0;0;0;0;0;0;0;0
sll1937-5UTR(Kopf);feature;106;3;0;0;0;0;0;0;1.5;0;0;0.5;0;0;0;0;0;0
sll1938;feature;612;3;0;0;0;0;0;2;14.33;7.83;0.5;7;6;3;5;1;0;0
sll1938-3UTR(Kopf);feature;103;3;0;0;0;0;0;0;4;0;1.5;0;1;0;1;2;0;0
sll1938-5UTR(Kopf);feature;55;3;0;0;0;0;0;2;4.33;0.83;0;1;0;0;0;0;0;0
sll1939;feature;645;3;0;0;1;0.5;0;3;1;11;3;4;2;2;3;1;0;0
sll1939-5UTR(Kopf);feature;29;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
sll1940;feature;474;3;0;0;5;1.5;0;1;4;3;0;2;2;6;4;0;0;0
sll1941;feature;2763;3;0;0;13.5;1;2;2;16;9;15;14.5;10.5;4;7.5;8;0;0
sll1941-5UTR(Kopf);feature;31;3;0;0;0.5;0;0;0;1;1;1;0.5;0.5;0;1.5;0;0;0
sll1941-as;feature;122;3;0;0;1;0;0;0;10;2;2;1;3;0;0;0;0;0
sll1942;feature;765;3;1;1;3.5;2.5;1.5;5.5;28.5;15;6;11.25;18;22.5;11.5;9;26;26
sll1942-3UTR(Kopf);feature;414;3;0;0;2;0;1.5;0;1;0;0;6;5;0.5;0;0;0;0
sll1945;feature;1923;3;0;0;3.5;2;17.5;39.5;263;183.5;42;47.5;58.5;33.5;39;19;4;2
sll1945-3UTR(Kopf);feature;227;3;0;1;0.75;0;0;1;4;2;0;2;1;0;0;0;0;0
sll1945-5UTR(Kopf);feature;49;3;0;0;0;0;1.5;3;49;34.5;7;6.5;5.5;2.5;4;0;0;0
sll1946;feature;2478;3;0;0;12.5;0.5;1;1;29.5;34;10;22;16;13;21;2;2;0
sll1949;feature;744;3;0;1;10;4;2.5;12;102.5;53;18;19;32;23.5;9;16;2;2
sll1949-3UTR(Kopf);feature;399;3;0;0;3.5;0;2.5;4;7;5;3;0;4;0;0;0;0;0
sll1949-5UTR(Kopf);feature;94;3;0;0;0;0;2.5;2.5;9.5;8.5;0;0;2.5;0.5;2;0.5;0;0
sll1950;feature;735;3;0;0;5.5;3;0;7;48.5;59;3;11;8;0.5;7;0;0;0
sll1950-3UTR(Kopf);feature;49;3;0;0;0;0;0;1;14;11;4;1;2;4.5;0;1;0;0
sll1951;feature;5226;3;6;5;66.5;48;195.5;662.5;4833.83;3233;528.5;705;820.5;672.5;567.5;356;82.5;28.5
sll1951-5UTR(Kopf);feature;81;3;0;0;0.5;1;2.5;13;170.5;71;11.5;18;17.5;1.5;9.5;2;0.5;1.5
sll1951-as;feature;120;3;0;0;0;2;0;0;2;4;2;2;4;4;0;0;0;0
sll1954;feature;606;3;0;0;10;7;3;8;39;22;11;22;16;3;3;2;0;0
sll1956;feature;579;3;1;0;3;1;0;0;4.5;0;2.5;4.83;0;4;0;0;0;0
sll1956-5UTR(Kopf);feature;19;3;0;0;0;0;0;0;0.5;0;0.5;0.5;0;0;0;0;0;0
sll1957;feature;315;3;0;0;1;0;0;0;4;1;1;3;0;0;0.5;0;0;0
sll1957-5UTR(Kopf);feature;28;3;0;0;0;0;0;0;0;0;1;1;1;1;0.5;0;0;0
sll1958;feature;1050;3;0;0;0.5;1;1.5;2;31;4;11;8;13;5;4.5;5;0;0
sll1958-5UTR(Kopf);feature;53;3;0;0;0.5;0;0;0;10;0;0.5;1.5;4.5;1;1;0;0;0
sll1959;feature;804;3;0;0;1;0;0;0;3;2.33;3.5;3.67;2.83;3;1.5;0;0;0
sll1960;feature;423;3;0;0;2.5;0;0;2.5;1;5.33;0;5.17;2.33;0;0;0;1;0
sll1960-3UTR(Kopf);feature;159;3;0;0;0;0;0;0;2;0;0;2.5;0;1.5;2;0;0;0
sll1960-5UTR(Kopf);feature;29;3;0;0;0;0;0;0;1;1.33;0;2.17;0.33;0;0;0;1;0
sll1961;feature;1032;3;0;1;5.5;3;1.5;9;44.5;36.5;11;12;23;6.5;7;5.5;0;0
sll1961-3UTR(Kopf);feature;269;3;0;0;1;0;0.5;0;8;6;2;4.5;3;9;1;0.5;1;0
sll1961-5UTR(Kopf);feature;52;3;0;0;1.5;0;0;0;2.5;0.5;0;0.5;0;2;0;0;0;0
sll1965;feature;273;3;0;0;0;0;0;2;0;0;0;1;1;3;0;0.5;0;0
sll1967;feature;1392;3;0;0;3;2;4;5;52.5;20.5;15;19;11;12;12;6.5;3;3
sll1967-as;feature;115;3;0;0;0;0;0;0;1;0;1;1;0;2;0;0;0;0
sll1968;feature;516;3;0;0;1;0;0;7.5;66.5;28.5;12.5;12;20;8.5;7.5;3;0;0
sll1968-5UTR(Kopf);feature;46;3;0;0;0;0;0;1.5;14.5;14.5;4.5;5;3;0;1.5;0;0;0
sll1969;feature;609;3;0;1;2;2;0.17;1;6;0;0;5;0.2;6.5;2;1;0;0
sll1971;feature;1188;3;0;0;6;0.5;1;0;16;3;8.5;4.5;12.5;2;3;1;0;0
sll1971-3UTR(Kopf);feature;133;3;0;0;1;0;0;0;2;0;0.5;0;1.5;0;2;1;0;0
sll1971-5UTR(Kopf);feature;297;3;0;0;5;0.5;0;1;3;0;0;0.5;0;0;2;0;0;0
sll1973;feature;669;3;0;0;5;0;2;9;55.5;45.5;14;11.5;7.5;12;11.5;8.5;2;1
sll1973-3UTR(Kopf);feature;258;3;0;0;1;0;0;0;1;2;0;1.5;1.5;4;1.5;1;2;0
sll1973-5UTR(Kopf);feature;35;3;0;0;0;0;0;1;0.5;1.5;0;0;0;1;0;0.5;0;0
sll1973-as;feature;21;3;0;0;0;0;0;0;2;0;0;3;1;1;0;0;0;0
sll1979;feature;429;3;0;0;1.5;0;0;2.5;12;14.5;1;2.5;4.5;2;5.5;3.5;0;0
sll1979-3UTR(Kopf);feature;79;3;0;0;0.5;0;0;0.5;0.83;0;0;1;0.5;0;0.5;0.5;0;0
sll1979-5UTR(Kopf);feature;73;3;0;0;0;0;0;0;1.5;3.5;0;0;0;0;1.5;0;0;0
sll1980;feature;543;3;0;0;6;0;2;6;53.83;27;2.5;13;14;8;20.5;8;1;0
sll1980-3UTR(Kopf);feature;94;3;1;1;1.5;7;59.5;432.33;1279.5;238;60;25;23;27;16;14;4.5;1
sll1980-5UTR(Kopf);feature;33;3;0;0;0;0;0;0;0.83;0;0.5;0.5;1;0;1.5;1;0;0
sll1981;feature;1653;3;2;0;8;4;21;62;459.5;205.5;46.5;74.5;76.5;65.5;74;53.5;23.5;5
sll1981-3UTR(Kopf);feature;351;3;0;0;5;2;0;2;10.5;9;0.5;5.5;4;3;6;0.5;0;0
sll1981-5UTR(Kopf);feature;140;3;0;0;2;0;4;2;16;8.5;3;3;3.5;5.5;2;3;0.5;0
sll1982;feature;666;3;0;0;5;1.33;1.33;3.67;21.45;14;15.88;38.6;15.62;6.15;13;3.2;5;0
sll1982-3UTR(Kopf);feature;257;3;0;0;4.11;3.5;0;0.04;0.04;2.56;12.62;26.49;8.8;4.02;5.55;0.54;0;0
sll1982-5UTR(Kopf);feature;43;3;0;0;0;0;0;2;3.25;3;2;3.5;1.75;1.5;0.5;0;0;0
sll1983;feature;360;3;0.08;0;9.84;1.39;0.65;0.67;3.27;2.47;8.51;13.31;6.73;2.68;1.1;0.48;0.11;0.15
sll1983-5UTR(Kopf);feature;29;3;0;0;0.18;0;0;0.09;0.06;0.11;0.61;0.26;1.15;0.02;0.05;0.11;0;0
sll1984;feature;495;3;0;0.1;17.56;2.98;0.19;0.82;2.58;1.89;6.41;11.6;3.44;1.31;1.09;0.57;0;0.15
sll1985;feature;360;3;0;0;2.07;0.52;0.05;0;4.55;4.92;0.88;6.1;2.23;0.55;3;0;0;0.5
sll1985-as;feature;137;3;0;0;0;0;0.5;0;0;0;0.25;0;0.5;0;0;0;0;0
sll1987;feature;2190;3;0;0;6.5;2;11;15;154.92;93.25;32.5;39.5;38.5;47;40.33;40;7;0
sll1987-3UTR(Kopf);feature;17;3;0;0;0.83;0;0;0;1.92;2.58;0.33;0;0.5;0.33;0.67;0.33;0;0
sll1987-5UTR(Kopf);feature;119;3;0;0;0;0;1;2;4.5;1;2.5;1.5;2;0;1;1;0;0
sll1988;feature;909;3;0;0;5.33;0;4;9;136.75;106.08;20.83;27;30;36.33;34.33;23.33;6;2
sll1988-3UTR(Kopf);feature;613;3;0;0;3;3;0;3;12.5;8;1;4;2;2;2.5;1;0;0
sll1988-5UTR(Kopf);feature;33;3;0;0;0.33;0;0;0;9.92;6.08;1.83;2;0;2.33;3.17;2.33;0;0
sll1994;feature;984;3;0;0;2;2;2;7;60;31;6;10;17;22;9;8;1;0
sll1994a;feature;99;3;0;0;0;1;1.5;6;28.67;20.17;2;2.33;5.33;1.5;2.17;0.83;2.17;0
sll1995;feature;930;3;0;0;2;2;0;0;18;4;6;24;8;1;4;2;1;0
sll1997;feature;468;3;0;2;1.65;0.09;0;0;0.36;0.94;2.21;6.35;3.07;0.91;1.27;0.36;0.18;0
sll1997-5UTR(Kopf);feature;522;3;0;0;2;0;0;0;0;4;3;3.17;6.11;0.41;3.46;0;0;1
sll1998;feature;849;3;1.25;1.21;16.82;8.65;11.32;14.39;39.46;22.19;20.37;29.14;12.96;5.9;5.6;3.4;0.58;0.97
sll1999;feature;519;3;0;0;1.02;0.27;0;0.18;0;0.64;4.09;5.94;4.57;3.53;0.71;1;0;0
sll2001;feature;1479;3;0;0;9.5;0;2;8;34.5;15;6;14.5;15.5;7.5;9;4;2;3
sll2001-5UTR(Kopf);feature;32;3;0;0;0.5;0;0;0;0.5;2;0;1.5;0.5;1;0;0;0;0
sll2001-as;feature;142;3;0;0;0;0;0;0;2;3;0;0;0;0;3;0;0;0
sll2002;feature;879;3;0;0;0;1;0;0;8;4;1;12;4;0;4;1;2;0
sll2002-3UTR(Kopf);feature;532;3;0;0;1;0;0;0;3;8;2;3;4.5;3;2;0;0;1
sll2002-5UTR(Kopf);feature;41;3;0;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0
sll2002-as;feature;93;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
sll2003;feature;1554;3;0;0;2;2;0;0;27;23;7;12.5;13;7;13;7;2.5;0
sll2003-5UTR(Kopf);feature;36;3;0;0;0;0;0;0;1;2;0;0.5;0;0;0;0;0.5;0
sll2003-as;feature;51;3;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0
sll2005;feature;3237;3;0.33;0;15;2;3;17;102;47;12;27;33;20;13;15;3;0
sll2006;feature;357;3;0;0;5;1;1;3;5;4;2;4.5;1.5;0;2;2;0;0
sll2006-as;feature;126;3;0;0;0;0;0;0;0;0;0;4;8;2;2;2;0;2
sll2007;feature;417;3;0;0;0;0;0;2;9;0;1;2.5;1.5;0;1;0;0;0
sll2008;feature;1293;3;2;0;1.5;1;5;11;186.5;119.5;14;26;44.5;29.5;38;16.5;8;0
sll2008-5UTR(Kopf);feature;11;3;0;0;0.5;0;0;0;4.5;4;1.5;2;0.5;1;3;0.5;0;0
sll2009;feature;1308;3;0;0;2;2;4.5;8;82;46.5;18.5;16;8;18.5;9.5;4;2;0
sll2010;feature;1359;3;0;0;1;3;0;0;10;15;1;12;7;3.5;2;6;0;0
sll2010-5UTR(Kopf);feature;71;3;0;0;0;0;0;0;0;0;0;0;1;0.5;1;0;0;0
sll2010-as;feature;121;3;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0
sll2011;feature;627;3;0;0;2;1;1;3;8;10;0;1;0;2;0;2;0;0
sll2012;feature;957;3;0;0;9;2;5;2;39;12;6;18;7.33;13;12;5;0;6
sll2013;feature;588;3;0;0;6;0;0;2;8;5;0;0;2;0;4;2;0;0
sll2013-as;feature;29;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
sll2014;feature;714;3;0;0;0;0;0.5;0;3;4.5;0;2;0;0;0.5;1;2;0
sll2015;feature;615;3;0;0;6.5;0;0;3;5;5;4;7;3.5;4;9;1;0;0
sll2015-3UTR(Kopf);feature;68;3;0;0;0;0;0;0;0;0;0;0;1.5;0.5;0;0;0;0
sll2015-5UTR(Kopf);feature;34;3;0;0;0.5;0;0;0;1;1.5;0;0;0;1.5;2.5;0;0;0
sll5002;feature;348;3;0;0;1;0;0;0;3;1;0;0;1.5;2;0;0;0;0
sll5002-5UTR(Kopf);feature;61;3;0;0;1;0;1;0;1;0;0;1;0.5;0;0;0;0;0
sll5003;feature;405;3;0;0;0;0;0;0;1;2;0;1;1;0;0.5;0;0;0
sll5004;feature;312;3;0;0;1;2;0;0;1;0;0;5.5;1;2;2;0;0;0
sll5004-5UTR(Kopf);feature;21;3;0;0;0;0;0;0;0;0;0;1.5;0;0;0.5;0;0;0
sll5006;feature;555;3;0;1.5;0.5;0;1;2;3.5;3;5;4;3.25;1;5;3.75;0.5;0
sll5006-3UTR(Kopf);feature;422;3;0;0;0;0;0;0;4.5;1;1.5;0;1;2;2;1;1.5;0
sll5006-5UTR(Kopf);feature;43;3;0;0;0.5;0;0;0;0.5;0;0;0;0.25;0;1;0.25;0;0
sll5014;feature;957;3;0;0;0.5;2;0;0;3;3;5;7.5;4;2;1;0;0;0
sll5026;feature;2073;3;0;0;9;1;0;1;5;3;18.33;23.5;7.33;1;5;2;0;0
sll5028;feature;312;3;0;0;3;0;0;1;6.5;3;2;2;3;0;2;0;0;0
sll5028-5UTR(Kopf);feature;243;3;0;0;3;0;0;3;27.5;2;5;1;3;0;1;0;0;0
sll5030;feature;822;3;0;0;3;0;0;0;8;12.5;4.83;5.83;4;4;1;0;0;0
sll5032;feature;351;3;0;1;1;0;2;0;10.5;0.5;1;3.5;3;2;1;0.5;0;0
sll5033;feature;540;3;0;0;2;0;2.5;2;11;1;0.5;2;2.5;2;0;2;0;0
sll5034;feature;624;3;0;0;2;2;0;2;9;5;1.5;3;4.5;0;0;5;0;0
sll5035;feature;339;3;0;0;0;0;2;0;6.5;4;0;3;5.5;0;0;0;0;0
sll5036;feature;1287;3;0;1;2;0;2;14.5;81;31;9;22.5;20;12.5;14.5;10.5;1.5;1
sll5036-5UTR(Kopf);feature;52;3;0;0;0;0;0;1.5;2.5;0;1;1.5;1.5;1.5;0.5;1.5;1.5;1
sll5041;feature;549;3;0;0;2.5;1;4;2;8;4;5.5;18;5;0;0;0;0;0
sll5041-5UTR(Kopf);feature;113;3;0;0;0;0;3;2.5;2;2;1.5;4.5;2;1;0;0;0;0
sll5042;feature;843;3;0;0;2;0;1;0;8;2;1;4;6;2.5;2;0;0;0
sll5042-3UTR(Kopf);feature;91;3;0;0;0;0;0;1.5;1;0;0;0.5;0;1;1;0;0;0
sll5042-5UTR(Kopf);feature;95;3;0;0;0;0;0;1;2;0;0;0;0;0.5;0;0;0;0
sll5043;feature;987;3;0;0;1;0;0;0;0;1;0;10;3.5;1;3;0;0;0
sll5044;feature;642;3;0;0;2;0;0;0;2;0;4;3;2.5;0;0;0;0;0
sll5046;feature;951;3;0;0;9.5;0;0;2.5;10;10;0;13;2;2.5;2;2;0;0
sll5046-5UTR(Kopf);feature;41;3;0;0;0;0;0;0.5;0;0;0;1;1;0.5;0;0;0;0
sll5047;feature;1518;3;0;0;4;0;0;2;4;5;4.33;7.67;9.67;4;7.33;6.33;0;1
sll5047-5UTR(Kopf);feature;63;3;0;0;0;0;0;0;0;0;0.33;0.67;0.67;0;0.33;0.33;0;0
sll5048;feature;1089;3;0;0;0;0;0;0;12.67;12;2.33;6.67;11;4;8;1.33;1;0
sll5048-5UTR(Kopf);feature;482;3;0;0.17;0;0;0;1.5;8.17;4.5;1.5;4.5;4.33;0.5;2.67;0;0;0
sll5049;feature;1344;3;0;0.17;1;0;0;1.5;14.17;10.83;5.5;16.5;8.33;3.5;2.67;0;0;0
sll5049-5UTR(Kopf);feature;473;3;0;0;0;0;0;0;0;0.33;0;0.5;2.5;0;0;0;0;0
sll5050;feature;1326;3;0;0.5;3;0;0;1;8;8.33;2;3.5;10.5;3;1;1;0;0
sll5052;feature;2223;3;0;0;15.5;1;1;0;2;4.5;6;14.5;10;6;8;2;0;0
sll5052-5UTR(Kopf);feature;83;3;0;0;0.5;0;0;0;0;0.5;0;1.5;0;0;0;0;0;0
sll5057;feature;954;3;0;0;2;0;1;4;12;8.5;7;6.5;7.5;1;3;4;0;0
sll5057-3UTR(Kopf);feature;779;3;0;0;3;0;0;0;5;5;4.5;9.83;1.5;2;2;0;0;0
sll5057-5UTR(Kopf);feature;71;3;0;0;0;0;1;0;4;2.5;0;1;1.5;0;0;0;0;0
sll5059;feature;909;3;0;1;0;1;0;3;6;3.5;1;3;0.33;2;0;2;2;0
sll5059-3UTR(Kopf);feature;61;3;0;0;0;0;0;0;0;0.5;0;1;0;1;0;0;0;0
sll5059-5UTR(Kopf);feature;269;3;0;0;2.5;0;0;0;2;2.5;0.5;1;2.83;1;0;0;0;0
sll5060;feature;3630;3;0;0;12.5;1;2;6;21;7.5;11.5;23;18.83;5;3;0;0;0
sll5061;feature;378;3;0;0;0;1;0;3;6;11.5;0;2;2.5;0;0;0;2;0
sll5061-5UTR(Kopf);feature;110;3;0;0;0;0;1;1;2;0.5;0;0;1;0;0;0;0;0
sll5062;feature;456;3;0;0;1;0;0;2;5;1.5;0;0;1.5;0;0;0;0;0
sll5063;feature;654;3;0;0;3;1;0;0;5;8.5;2.5;2.5;5;4;2;1;1;0
