,ID,Repl1_F1,Repl1_F2,Repl1_F3,Repl1_F4,Repl1_F5,Repl1_F6,Repl1_F7,Repl1_F8,Repl1_F9,Repl1_F10,Repl1_F11,Repl1_F12,Repl1_F13,Repl1_F1415,Repl1_F1617,Repl1_F18,Repl2_F1,Repl2_F2,Repl2_F3,Repl2_F4,Repl2_F5,Repl2_F6,Repl2_F7,Repl2_F8,Repl2_F9,Repl2_F10,Repl2_F11,Repl2_F12,Repl2_F13,Repl2_F1415,Repl2_F1617,Repl2_F18,Repl3_F1,Repl3_F2,Repl3_F3,Repl3_F4,Repl3_F5,Repl3_F6,Repl3_F7,Repl3_F8,Repl3_F9,Repl3_F10,Repl3_F11,Repl3_F12,Repl3_F13,Repl3_F1415,Repl3_F1617,Repl3_F18,Average_F1,Average_F2,Average_F3,Average_F4,Average_F5,Average_F6,Average_F7,Average_F8,Average_F9,Average_F10,Average_F11,Average_F12,Average_F13,Average_F1415,Average_F1617,Average_F18,SpCorAv,Average_Sum_readcount,Feature_subtype
436,sll0217-as2,0,0,0.002357889,0.027268257,0.148175874,0.280157278,0.232888582,0.075906886,0.035581708,0.053557734,0.027253856,0.032110906,0.030697356,0.018645541,0.035398132,0,0,0.000757773,0,0.032362602,0.147006742,0.326479929,0.266028579,0.078501929,0.026244313,0.027709584,0.042262272,0.012713035,0.026885871,0.010531956,0.002515414,0,0,0.000481505,0.002728403,0.004028294,0.186031091,0.186394836,0.359821025,0.110633745,0.010121388,0.02722635,0.015282336,0.030670738,0.019999261,0.020512603,0.007703519,0.018364904,0.00E+00,4.13E-04,1.70E-03,2.12E-02,1.60E-01,2.64E-01,2.86E-01,8.83E-02,2.40E-02,3.62E-02,2.83E-02,2.52E-02,2.59E-02,1.66E-02,1.52E-02,6.12E-03,0.801227582,88.832742,asRNA
437,sll0218,0,0,0,0.00951544,0.103413917,0.237557253,0.244115439,0.108300674,0.068911431,0.0711506,0.046399296,0.059245121,0.02370828,0.004794253,0.022888297,0,0,0,0.001314427,0.020324885,0.084825717,0.221151585,0.275360639,0.110406137,0.05814901,0.04791371,0.071045382,0.040301433,0.036916929,0.008819266,0.023470882,0,0,0,0.000619239,0.01599959,0.049672523,0.175260259,0.299994004,0.125547257,0.019316958,0.036904133,0.075873028,0.057041818,0.041263958,0.022501794,0.017483918,0.062521521,0.00E+00,0.00E+00,6.45E-04,1.53E-02,7.93E-02,2.11E-01,2.73E-01,1.15E-01,4.88E-02,5.20E-02,6.44E-02,5.22E-02,3.40E-02,1.20E-02,2.13E-02,2.08E-02,0.82885026,71.2252705,mRNA
438,sll0219,0,6.88E-05,0.003642657,0.013278667,0.143323576,0.26316735,0.268932513,0.076993521,0.067330342,0.059541826,0.026698911,0.028927939,0.017306049,0.010107063,0.017871202,0.002809577,0.000221123,0.000223902,0.000811652,0.008068186,0.129671059,0.25638907,0.263428238,0.12012944,0.042986911,0.045775292,0.031547079,0.025825018,0.03004929,0.021783405,0.01839515,0.004695187,0,0,0.001853911,0.020528767,0.066920556,0.165553113,0.365180677,0.13602926,0.018756382,0.03777067,0.06652334,0.02778711,0.037061496,0.019048633,0.010468864,0.026517221,7.37E-05,9.76E-05,2.10E-03,1.40E-02,1.13E-01,2.28E-01,2.99E-01,1.11E-01,4.30E-02,4.77E-02,4.16E-02,2.75E-02,2.81E-02,1.70E-02,1.56E-02,1.13E-02,0.898462838,259.0982783,mRNA
439,sll0220,0,0,0.006817811,0.006257608,0.068007765,0.278050088,0.275206041,0.099765422,0.127380337,0.030187446,0.007960023,0.044997419,0.020304819,0.028375461,0.006689759,0,0,0,0.001523111,0.015140406,0.021576507,0.267293639,0.214853595,0.09264233,0.059788751,0.062853598,0.041624911,0.014538631,0.042291891,0.035038104,0.025105117,0.105729409,0,0,0.007658607,0,0.076792336,0.137030906,0.300599682,0.1078292,0.01506626,0.058379569,0.060324473,0.05181495,0.046781481,0.027189953,0.067574126,0.042958457,0.00E+00,0.00E+00,5.33E-03,7.13E-03,5.55E-02,2.27E-01,2.64E-01,1.00E-01,6.74E-02,5.05E-02,3.66E-02,3.71E-02,3.65E-02,3.02E-02,3.31E-02,4.96E-02,0.667683757,33.69013948,mRNA
440,sll0220-5UTR(Kopf),0,0,0,0.039933645,0.072333223,0.128050096,0.329298538,0.056592397,0.166747119,0.038528929,0.016932599,0.133072378,0.018511076,0,0,0,0,0,0,0.062958365,0.179443224,0.095270349,0.239699636,0.132080465,0,0.039204627,0.034617782,0.016488001,0.090963316,0.109274236,0,0,0,0,0.021935816,0,0,0,0.295192772,0.132362084,0,0.015201001,0.211177533,0.10274442,0.036543197,0.068715514,0.116127664,0,0.00E+00,0.00E+00,7.31E-03,3.43E-02,8.39E-02,7.44E-02,2.88E-01,1.07E-01,5.56E-02,3.10E-02,8.76E-02,8.41E-02,4.87E-02,5.93E-02,3.87E-02,0.00E+00,0.327780873,3.897793467,5UTR
441,sll0221,0,0,0,0,0.210367934,0.372410257,0.186220319,0.113154679,0.090928774,0,0,0,0.026918037,0,0,0,0,0,0,0,0.073599108,0.182351788,0.286002716,0.121889585,0.101971989,0.01607988,0.085191444,0.013525194,0.119388295,0,0,0,0,0,0,0.041817404,0,0,0.40973664,0.095706678,0,0.062807686,0.138814129,0.053065084,0.075494818,0.042587942,0.079969621,0,0.00E+00,0.00E+00,0.00E+00,1.39E-02,9.47E-02,1.85E-01,2.94E-01,1.10E-01,6.43E-02,2.63E-02,7.47E-02,2.22E-02,7.39E-02,1.42E-02,2.67E-02,0.00E+00,0.418995718,7.16402755,mRNA
442,sll0222,0,0,0,0.017020059,0.046243553,0.155931545,0.226119185,0.078390524,0.173230788,0.036948054,0.086601815,0.068656912,0.031558312,0,0.03639093,0.042908321,0,0,0.002924162,0.019378328,0.082847838,0.19060486,0.228042852,0.076225928,0.04372806,0.09050268,0.07991409,0.005074939,0.050396647,0.016817082,0.012049591,0.101492943,0,0,0.006116347,0,0.098125124,0.131323404,0.20577096,0.118100553,0.008250704,0.122068341,0.072800153,0.084034577,0.057060152,0.055180501,0,0.041169185,0.00E+00,0.00E+00,3.01E-03,1.21E-02,7.57E-02,1.59E-01,2.20E-01,9.09E-02,7.51E-02,8.32E-02,7.98E-02,5.26E-02,4.63E-02,2.40E-02,1.61E-02,6.19E-02,0.727514404,16.10711323,mRNA
443,sll0222-5UTR(Kopf),0,0,0,0.030216142,0.054731566,0.19378045,0.207638848,0.053526415,0.047314,0.072883128,0,0.021197974,0.014006567,0,0,0.304704911,0,0,0,0,0,0.253721618,0.422811257,0.094219661,0.020268905,0,0.059267066,0.018818757,0.041528783,0,0.089363953,0,0,0,0.007519187,0,0,0.220150388,0.379449594,0.272227474,0,0.04168495,0.078968407,0,0,0,0,0,0.00E+00,0.00E+00,2.51E-03,1.01E-02,1.82E-02,2.23E-01,3.37E-01,1.40E-01,2.25E-02,3.82E-02,4.61E-02,1.33E-02,1.85E-02,0.00E+00,2.98E-02,1.02E-01,0.395042838,2.872663833,5UTR
444,sll0223,0,0.000102948,0.002573625,0.01868744,0.115901302,0.201549732,0.299723459,0.114715335,0.102260599,0.063813152,0.031727087,0.015060648,0.012575386,0.002520312,0.008279972,0.010509003,0,9.80E-05,0.000592117,0.012556599,0.11550796,0.238742231,0.270783376,0.147331476,0.06276983,0.051746051,0.037541974,0.019478378,0.021921569,0.01702654,0.003903894,0,0,0,0.001578656,0.003214861,0.158290772,0.12538016,0.381175062,0.158040055,0.017684384,0.040840588,0.057867981,0.023569692,0.021917094,0.007366722,0.003073974,0,0.00E+00,6.70E-05,1.58E-03,1.15E-02,1.30E-01,1.89E-01,3.17E-01,1.40E-01,6.09E-02,5.21E-02,4.24E-02,1.94E-02,1.88E-02,8.97E-03,5.09E-03,3.50E-03,0.920400953,402.899449,mRNA
445,sll0223-5UTR(Kopf),0,0,0.001560068,0.010696153,0.035013832,0.088549006,0.315850553,0.125557123,0.180467744,0.147151863,0.041911148,0.019573242,0.019892367,0,0.013776903,0,0,0.001321843,0.001597242,0,0.060337765,0.192207866,0.246632868,0.214621194,0.079657257,0.048379964,0.091142965,0.020291364,0.03462381,0.009185863,0,0,0,0,0,0,0.037867994,0.184289892,0.366303263,0.191422639,0.014837782,0.027950776,0.057247079,0.039270066,0.071346063,0.009464446,0,0,0.00E+00,4.41E-04,1.05E-03,3.57E-03,4.44E-02,1.55E-01,3.10E-01,1.77E-01,9.17E-02,7.45E-02,6.34E-02,2.64E-02,4.20E-02,6.22E-03,4.59E-03,0.00E+00,0.845641762,11.67149777,5UTR
446,sll0223-as,0,0,0,0,0.077122762,0.156033055,0.058517169,0.045254744,0,0.041080119,0,0.059740528,0.098683926,0.235976322,0.227591374,0,0,0,0,0,0,0.069219159,0.189987268,0.035986401,0.116123051,0.042726483,0.037727589,0.053907486,0.13878871,0.059545316,0.255988536,0,0,0,0,0,0,0.137907391,0.095078467,0,0,0.156674612,0.148403014,0.13237156,0.329564955,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E-02,1.21E-01,1.15E-01,2.71E-02,3.87E-02,8.02E-02,6.20E-02,8.20E-02,1.89E-01,9.85E-02,1.61E-01,0.00E+00,0.443912451,4.215401933,asRNA
447,sll0224,0,0,0,0.02017872,0.036550429,0.194113538,0.295816189,0.107236843,0.052661475,0.029203363,0.068449185,0.060164166,0.018707524,0.116918568,0,0,0,0,0.018144744,0.040081542,0.057119979,0.131413757,0.117919218,0.084087137,0.146974399,0.112315788,0.115704304,0.01049685,0.046328394,0.069567878,0.049846012,0,0,0,0.021484601,0,0,0.167743069,0.101192253,0.150381734,0.028981853,0.113151233,0.150424479,0.067087327,0.100216233,0.053841641,0.045495578,0,0.00E+00,0.00E+00,1.32E-02,2.01E-02,3.12E-02,1.64E-01,1.72E-01,1.14E-01,7.62E-02,8.49E-02,1.12E-01,4.59E-02,5.51E-02,8.01E-02,3.18E-02,0.00E+00,0.719396136,9.6255519,mRNA
448,sll0225,0,0,0,0,0.251845213,0,0.254784599,0.147779855,0.108856783,0,0.117909693,0.048770835,0,0.070053021,0,0,0,0,0,0.08662439,0,0.11651772,0.049970096,0.015144122,0.065157265,0.179805434,0.087322753,0.030247779,0.066750075,0,0,0.302460368,0,0,0,0,0,0.187568792,0,0.09277545,0.097221742,0.106547109,0.403687921,0,0.064034795,0.048164191,0,0,0.00E+00,0.00E+00,0.00E+00,2.89E-02,8.39E-02,1.01E-01,1.02E-01,8.52E-02,9.04E-02,9.55E-02,2.03E-01,2.63E-02,4.36E-02,3.94E-02,0.00E+00,1.01E-01,0.171383182,3.67372385,mRNA
449,sll0226,0,0,0,0,0.08273181,0.221780033,0.200873775,0.169911239,0.128735055,0.070508525,0.03679696,0.032042694,0.016937775,0.02991638,0.009765753,0,0,0,0.002506955,0.041533766,0.023675814,0.247210192,0.230007785,0.145949048,0.060919815,0.054313086,0.059377301,0.032631507,0.019202781,0.028835377,0.010330404,0.04350617,0,0,0.002712222,0.010011011,0,0.092644712,0.355862177,0.242212643,0.032013429,0.048867153,0.104442967,0.093160362,0.018073324,0,0,0,0.00E+00,0.00E+00,1.74E-03,1.72E-02,3.55E-02,1.87E-01,2.62E-01,1.86E-01,7.39E-02,5.79E-02,6.69E-02,5.26E-02,1.81E-02,1.96E-02,6.70E-03,1.45E-02,0.747154594,19.41977853,mRNA
450,sll0226-5UTR(Kopf),0,0,0,0,0.125995746,0.159319869,0.286799159,0.160187831,0.145226681,0.033556373,0.014747272,0.024399582,0.03224406,0.017523428,0,0,0,0,0,0,0,0.147192503,0.202001165,0.137743241,0.0329243,0.054513964,0.032090643,0.015284358,0,0,0.072580278,0.305669548,0,0,0,0,0,0,0.395845297,0.236658498,0.033066724,0.135894133,0.137300944,0.061234404,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,4.20E-02,1.02E-01,2.95E-01,1.78E-01,7.04E-02,7.47E-02,6.14E-02,3.36E-02,1.07E-02,5.84E-03,2.42E-02,1.02E-01,0.507175729,2.66790335,5UTR
451,sll0227,0,0,0,0,0.085204844,0.269350851,0.253210455,0.074995824,0.098209797,0.062404529,0.064823647,0.03300052,0.021805102,0.011850249,0.025144182,0,0,0,0,0.012988209,0.055667439,0.167478708,0.233221167,0.112679644,0.074373002,0.054729819,0.091283512,0.071609431,0.016931355,0.08474849,0.024289223,0,0,0,0.004672964,0,0,0.068408652,0.459843739,0.129706013,0.033488081,0.045335553,0.06543554,0.051070923,0.085632358,0.023421433,0.032984743,0,0.00E+00,0.00E+00,1.56E-03,4.33E-03,4.70E-02,1.68E-01,3.15E-01,1.06E-01,6.87E-02,5.42E-02,7.38E-02,5.19E-02,4.15E-02,4.00E-02,2.75E-02,0.00E+00,0.77416292,17.94038815,mRNA
452,sll0228,0,0,0,0,0.114977533,0.203542488,0.152669319,0.050600614,0.157375503,0.076554746,0.026915274,0.061231116,0.08827304,0,0.067860367,0,0,0,0.003868485,0.089727124,0.073068354,0.129311981,0.084294756,0.067228105,0.162701721,0.063855686,0.105721365,0.127562749,0.037039793,0.055619881,0,0,0,0,0.006264114,0,0,0,0.310844795,0.068036498,0.007921908,0.173635307,0.076751861,0.048900449,0.104354791,0.070642027,0.132648252,0,0.00E+00,0.00E+00,3.38E-03,2.99E-02,6.27E-02,1.11E-01,1.83E-01,6.20E-02,1.09E-01,1.05E-01,6.98E-02,7.92E-02,7.66E-02,4.21E-02,6.68E-02,0.00E+00,0.327119733,13.45019675,mRNA
453,sll0230,0,0,0,0,0,0.318902176,0.367994068,0.08537739,0.05590242,0.051667709,0,0.037568735,0,0.053962647,0.028624855,0,0,0,0,0.120885609,0.129205051,0.076219777,0.20920201,0.063401533,0.06819594,0.009409542,0.024925947,0,0.061130154,0,0,0.237424437,0,0,0.012504175,0,0.167171357,0.081356281,0.252405161,0.181082338,0.028112706,0.023106926,0.029182669,0.065075421,0.055549036,0.10445393,0,0,0.00E+00,0.00E+00,4.17E-03,4.03E-02,9.88E-02,1.59E-01,2.77E-01,1.10E-01,5.07E-02,2.81E-02,1.80E-02,3.42E-02,3.89E-02,5.28E-02,9.54E-03,7.91E-02,0.3577761,4.970099767,mRNA
454,sll0236,0,0,0,0,0,0.348349322,0.243864418,0.067355212,0.198459302,0.018342564,0.048366871,0.040011854,0.035250458,0,0,0,0,0,0.008191565,0.05428523,0,0.054763946,0.225467615,0.135238531,0.290930466,0.067607605,0.119395364,0.028433233,0.015686444,0,0,0,0,0,0.044897653,0.027620088,0,0,0.100698805,0.063213558,0.037853192,0.24890409,0.2226653,0.023366065,0.174523203,0.056258045,0,0,0.00E+00,0.00E+00,1.77E-02,2.73E-02,0.00E+00,1.34E-01,1.90E-01,8.86E-02,1.76E-01,1.12E-01,1.30E-01,3.06E-02,7.52E-02,1.88E-02,0.00E+00,0.00E+00,0.629773558,5.861762817,mRNA
455,sll0237,0,0,0,0,0,0.495180536,0.198088373,0.134044142,0.042316653,0.130370295,0,0,0,0,0,0,0,0,0.035995685,0.119271114,0,0.12032291,0.1444856,0.031277385,0.201855435,0.092838725,0.106569869,0.054662298,0.017232493,0,0.074163681,0,0.001324804,0,0.021133565,0.046803321,0.211904824,0.082501159,0.099538875,0.0510085,0,0.105444434,0.22934838,0.039594713,0.091537459,0.021184769,0,0,4.42E-04,0.00E+00,1.90E-02,5.54E-02,7.06E-02,2.33E-01,1.47E-01,7.21E-02,8.14E-02,1.10E-01,1.12E-01,3.14E-02,3.63E-02,7.06E-03,2.47E-02,0.00E+00,0.373696473,6.923809147,mRNA
456,sll0238,0,0,0,0.036359991,0,0.283149373,0.183229247,0.096614915,0.170803072,0.070161966,0.038543261,0.025508159,0.058990832,0.036639184,0,0,0,0,0.014290523,0.142054242,0,0.131364706,0.188474256,0.062086634,0.133563218,0.110572747,0.04556347,0.031001844,0.041048476,0.041092948,0.058886935,0,0,0.006139857,0.020874541,0,0.139538405,0.135816637,0.128750907,0.092369408,0.058664388,0.12536821,0.14615314,0.065182366,0.081142141,0,0,0,0.00E+00,2.05E-03,1.17E-02,5.95E-02,4.65E-02,1.83E-01,1.67E-01,8.37E-02,1.21E-01,1.02E-01,7.68E-02,4.06E-02,6.04E-02,2.59E-02,1.96E-02,0.00E+00,0.52724816,6.405264617,mRNA
457,sll0240,0,0,0,0,0.195152874,0.338565827,0.15629921,0.054075795,0.056234843,0.060637441,0.072332441,0.012597379,0.05410419,0,0,0,0,0,0,0.066876382,0.047652578,0.21083167,0.202535927,0.105225061,0.108466229,0.109316561,0.073544223,0.01751408,0,0.058037289,0,0,0,0,0,0,0.154337582,0.100147393,0.163982647,0.154796865,0.025954488,0.127998022,0.116750012,0.096127311,0.034189684,0.025715995,0,0,0.00E+00,0.00E+00,0.00E+00,2.23E-02,1.32E-01,2.17E-01,1.74E-01,1.05E-01,6.36E-02,9.93E-02,8.75E-02,4.21E-02,2.94E-02,2.79E-02,0.00E+00,0.00E+00,0.763921284,9.920439107,mRNA
458,sll0241,0,0,0.001673575,0,0.162765893,0.274462496,0.213241951,0.102855999,0.072157352,0.096702384,0.017585597,0.021821724,0.018135533,0.018597496,0,0,0,0.000789,0.001906767,0.050544335,0.072030448,0.257117391,0.183688952,0.059645841,0.139005195,0.059014352,0.053290974,0.033092308,0.036513657,0.021931929,0.03142885,0,0,0,0.00770105,0,0,0.175269266,0.300538313,0.078067272,0.012985503,0.130897232,0.064702697,0.060887314,0.100889547,0.046318251,0.021743555,0,0.00E+00,2.63E-04,3.76E-03,1.68E-02,7.83E-02,2.36E-01,2.32E-01,8.02E-02,7.47E-02,9.55E-02,4.52E-02,3.86E-02,5.18E-02,2.89E-02,1.77E-02,0.00E+00,0.715248169,14.15545268,mRNA
459,sll0242,0,0.000375198,0.003678306,0.018230773,0.110073481,0.25518432,0.236176807,0.081813803,0.120530466,0.065960562,0.025767276,0.020250362,0.013140993,0.016334667,0.032482985,0,0,0,0.000846832,0.046298423,0.035988885,0.215615144,0.203949569,0.080941286,0.120303915,0.089112024,0.053491144,0.035272647,0.016216424,0.029221186,0.013958162,0.058784359,0,0.000246647,0.001677124,0.02888848,0.123320352,0.108191715,0.296221435,0.095801461,0.026865672,0.11130848,0.076325529,0.063419466,0.045317802,0.022415837,0,0,0.00E+00,2.07E-04,2.07E-03,3.11E-02,8.98E-02,1.93E-01,2.45E-01,8.62E-02,8.92E-02,8.88E-02,5.19E-02,3.96E-02,2.49E-02,2.27E-02,1.55E-02,1.96E-02,0.7249032,69.37908212,mRNA
460,sll0242-5UTR(Kopf),0,0,0.002123725,0,0.142993288,0.275960856,0.26256193,0.074583828,0.064096117,0.097324035,0.022315684,0.027691224,0.006749554,0.023599759,0,0,0,0.001074411,0,0,0.098086611,0.350126565,0.190580006,0.063172681,0.048535559,0.048217257,0.072568353,0.04506306,0.039777633,0,0.042797865,0,0,0,0.006746776,0,0,0.23396966,0.332904486,0.070564811,0.011376408,0.085153819,0.031491711,0.074859243,0.087368792,0.033815614,0.031748679,0,0.00E+00,3.58E-04,2.96E-03,0.00E+00,8.04E-02,2.87E-01,2.62E-01,6.94E-02,4.13E-02,7.69E-02,4.21E-02,4.92E-02,4.46E-02,1.91E-02,2.48E-02,0.00E+00,0.674747475,10.35841567,5UTR
461,sll0243,0,0,0,0.035122214,0,0.30568801,0.426389111,0.062217282,0.027498091,0.080481023,0.014892464,0.012319902,0,0.035391903,0,0,0,0,0.001481991,0.009821105,0.125964012,0.317046806,0.227748958,0.06181114,0.066485282,0.048925381,0.016200462,0.010288094,0.011351759,0,0,0.102875011,0,0,0.004582172,0,0,0.245958261,0.430329372,0.077417521,0.007726455,0.073032751,0.112287312,0.042924562,0,0.005741593,0,0,0.00E+00,0.00E+00,2.02E-03,1.50E-02,4.20E-02,2.90E-01,3.61E-01,6.71E-02,3.39E-02,6.75E-02,4.78E-02,2.18E-02,3.78E-03,1.37E-02,0.00E+00,3.43E-02,0.599831086,16.3824277,mRNA
462,sll0244,0,0,0,0,0.146201689,0.184870002,0.203373592,0.107236823,0.115855224,0.077875619,0.051336879,0.113250173,0,0,0,0,0,0,0.020138842,0.066729722,0.095096152,0.151465906,0.161673412,0.0349981,0.131756266,0.124659233,0.091728675,0.034951344,0.057847342,0.028955006,0,0,0,0,0.027070864,0.066613693,0,0,0.212505822,0.152457465,0.015215622,0.100050496,0.063178902,0.140884772,0.120260662,0.101761702,0,0,0.00E+00,0.00E+00,1.57E-02,4.44E-02,8.04E-02,1.12E-01,1.93E-01,9.82E-02,8.76E-02,1.01E-01,6.87E-02,9.64E-02,5.94E-02,4.36E-02,0.00E+00,0.00E+00,0.466715499,5.004267067,mRNA
463,sll0245,0,0,0.017730781,0.073232493,0.29713287,0.276422852,0.161921856,0.029059021,0.049446234,0.042393869,0.009936615,0.011302691,0.005431459,0.010331274,0.015657986,0,0,0,0.003749462,0.195674544,0.239018308,0.169200092,0.12040182,0.01628992,0.074747824,0.044484171,0.026197807,0.016268157,0.014360071,0.016172582,0.030900803,0.032534439,0,0.001295467,0.008808763,0.119217221,0.220812165,0.214922663,0.160523621,0.021261049,0.038371097,0.075285922,0.035976832,0.032090382,0.030963504,0.040471316,0,0,0.00E+00,4.32E-04,1.01E-02,1.29E-01,2.52E-01,2.20E-01,1.48E-01,2.22E-02,5.42E-02,5.41E-02,2.40E-02,1.99E-02,1.69E-02,2.23E-02,1.55E-02,1.08E-02,0.782887346,30.53687065,mRNA
464,sll0245-5UTR(Kopf),0,0,0.020820747,0.085994814,0.356035304,0.303886141,0.123815565,0.008704891,0.032060746,0.011852834,0.010418109,0.004309229,0.022778594,0.006189652,0.013133374,0,0,0,0.004397578,0.218569555,0.415309657,0.191097416,0.040346851,0.030569164,0.049321194,0.009073656,0.01602412,0,0,0.02529081,0,0,0,0,0.006076588,0.134574795,0.304647702,0.296522138,0.153325015,0.029333211,0.015369507,0.008421864,0.021272623,0,0,0.030456557,0,0,0.00E+00,0.00E+00,1.04E-02,1.46E-01,3.59E-01,2.64E-01,1.06E-01,2.29E-02,3.23E-02,9.78E-03,1.59E-02,1.44E-03,7.59E-03,2.06E-02,4.38E-03,0.00E+00,0.802444369,7.087240367,5UTR
465,sll0247,0,0,0.004489708,0.034565271,0.026870943,0.197072017,0.184651156,0.086721571,0.11614612,0.121660882,0.069192881,0.032106619,0.048136532,0.014948791,0.063437509,0,0,0.000924634,0,0.01969505,0,0.326116104,0.164012399,0.142361671,0.108600726,0.036884961,0.086879171,0.015512436,0.045614771,0.05140434,0,0,0.001993736,0,0.003152991,0.03500126,0.142623261,0.038638014,0.27914574,0.164962589,0.027981947,0.026285087,0.063654281,0.049375334,0.073694557,0.035646202,0,0.059838737,6.65E-04,3.08E-04,2.55E-03,2.98E-02,5.65E-02,1.87E-01,2.09E-01,1.31E-01,8.42E-02,6.16E-02,7.32E-02,3.23E-02,5.58E-02,3.40E-02,2.11E-02,1.99E-02,0.53447035,14.82320534,mRNA
466,sll0247-5UTR(Kopf),0,0,0,0,0.09925569,0.263565624,0.188276518,0.092216642,0.114405247,0.105738838,0.023234923,0.014415947,0.012700454,0.027608867,0.05858125,0,0,0,0,0,0,0.215022105,0.295087827,0.181655511,0.120241386,0.116134696,0.04394881,0.027909665,0,0,0,0,0,0,0,0,0,0.30040887,0.355050874,0.185735643,0.007414746,0.012188936,0.030787798,0.027461901,0.043953292,0,0,0.03699794,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.31E-02,2.60E-01,2.79E-01,1.53E-01,8.07E-02,7.80E-02,3.27E-02,2.33E-02,1.89E-02,9.20E-03,1.95E-02,1.23E-02,0.660447197,8.064421483,5UTR
467,sll0247-as,0,0,0,0.003601515,0.123947484,0.471839395,0.27058732,0.0414694,0.025377476,0.020848964,0.016798195,0.005053248,0.005843136,0.00362917,0.001925118,0.009079579,0,0,0.000273037,0.004523518,0.141821672,0.410706767,0.317515911,0.066429271,0.017352783,0.009013846,0.010943967,0.007581774,0.005751377,0.00471077,0.003375309,0,0,0,0.000257544,0,0.113624412,0.206106668,0.502540208,0.105052741,0.009988208,0.007852754,0.018933522,0.012063,0.006864732,0.005808773,0.010907438,0,0.00E+00,0.00E+00,1.77E-04,2.71E-03,1.26E-01,3.63E-01,3.64E-01,7.10E-02,1.76E-02,1.26E-02,1.56E-02,8.23E-03,6.15E-03,4.72E-03,5.40E-03,3.03E-03,0.872355906,79.94804873,asRNA
468,sll0247-as2,0,0,0,0.002667194,0.101454842,0.405635188,0.321357703,0.045830596,0.029931087,0.020586978,0.021487847,0.007484624,0.008036384,0.005375349,0.009979867,0.020172342,0,0,0.000190673,0.003158953,0.117046965,0.3581975,0.337193195,0.079526081,0.028513274,0.01416314,0.015980001,0.012574807,0.009858476,0.003289719,0.007071339,0.013235877,0,0,0.000561482,0,0.105092266,0.179006179,0.493653979,0.121516911,0.011045657,0.012969793,0.025552917,0.028636762,0.006235875,0.00515939,0.01056879,0,0.00E+00,0.00E+00,2.51E-04,1.94E-03,1.08E-01,3.14E-01,3.84E-01,8.23E-02,2.32E-02,1.59E-02,2.10E-02,1.62E-02,8.04E-03,4.61E-03,9.21E-03,1.11E-02,0.902066071,111.3337127,asRNA
469,sll0250,0,0,0,0.04084849,0.203473361,0.130983611,0.098245722,0.043416659,0.095944021,0.029558695,0.01732051,0.071642604,0.018935148,0,0.043669486,0.205961693,0,0,0,0.035575976,0.084498538,0.125613963,0.131342957,0.124391504,0.133797956,0.103382607,0.055424309,0.024845064,0.027413746,0,0.029495215,0.124218165,0,0.001701405,0.007712677,0,0,0.357541175,0.24001524,0.055846531,0.019507664,0.090859947,0.006750041,0.07225029,0.128486618,0.019328411,0,0,0.00E+00,5.67E-04,2.57E-03,2.55E-02,9.60E-02,2.05E-01,1.57E-01,7.46E-02,8.31E-02,7.46E-02,2.65E-02,5.62E-02,5.83E-02,6.44E-03,2.44E-02,1.10E-01,0.415116885,11.97626867,mRNA
470,sll0252,0,0,0.003019294,0.049881712,0.067764381,0.148524337,0.148536453,0.08836301,0.058580526,0.057150884,0.063452287,0.074362783,0.023122461,0.011498058,0.079989815,0.125753999,0.001340821,0,0,0.04892306,0.123946627,0.120644309,0.21072224,0.0456159,0.055198532,0.044004626,0.029889379,0.022777479,0.012566199,0.056609158,0,0.227761671,0,0.00078779,0.017855745,0,0,0.104557824,0.240286797,0.198246537,0.012043337,0.089089985,0.062508519,0.131918564,0.065441525,0.026848512,0.050414865,0,4.47E-04,2.63E-04,6.96E-03,3.29E-02,6.39E-02,1.25E-01,2.00E-01,1.11E-01,4.19E-02,6.34E-02,5.20E-02,7.64E-02,3.37E-02,3.17E-02,4.35E-02,1.18E-01,0.374956429,14.60507953,mRNA
